"TREASURE"	"TREASURE"	"allowUnitTypes1"	"allowUnitTypes2"	"allowUnitTypes3"	"allowUnitTypes4"	"allowUnitTypes5"	"allowUnitTypes6"	"globalThemeRequired"	"unknown02"	"pickTypes"	"picks"	"undefined01"	"undefined02"	"undefined03"	"undefined04"	"undefined05"	"noDrop"	"levelBoost"	"moneyChanceMultiplier"	"moneyLuckChanceMultiplier"	"moneyAmountMultiplier"	"item1m"	"item1"	"value1"	"item2m"	"item2"	"value2"	"item3m"	"item3"	"value3"	"item4m"	"item4"	"value4"	"item5m"	"item5"	"value5"	"item6m"	"item6"	"value6"	"item7m"	"item7"	"value7"	"item8m"	"item8"	"value8"	"spawnCondition"	"spawnFromMonsterUnitType"	"spawnFromLevelTheme"
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech2_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1483	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1485	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1485	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech2_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1485	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1487	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1487	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech2_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1487	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1489	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1489	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech2_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1489	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1491	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1491	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1491	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1493	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1493	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1493	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1495	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1495	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1495	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1497	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1497	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1497	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1499	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1499	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1499	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1501	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1501	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1501	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1503	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1503	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech3_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1503	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1505	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1505	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1505	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1507	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1507	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1507	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1509	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1509	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1509	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1511	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1511	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1511	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1513	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1513	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1513	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1515	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1515	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1515	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_h_tech4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1517	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_h_tech4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1517	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_h_tech4_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1517	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1519	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1519	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1519	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1520	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1520	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1520	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1521	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1521	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1521	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1522	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1522	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1522	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1523	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1523	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_shoulders"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1523	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1524	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1524	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_torso"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1524	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1525	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1525	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter1_boots"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1525	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1526	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1526	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter2_belt"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1526	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1528	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1528	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter2_gloves"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1528	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1530	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_t_starter2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	1530	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_t_starter2_head"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	1530	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_t_starter2_pants"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	1531	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
