SPAWNCLASS	spawnClass	code	pickType	rememberPick	pick1	spawn1	count1	weight1	pick2	spawn2	count2	weight2	pick3	spawn3	count3	weight3	pick4	spawn4	count4	weight4	pick5	spawn5	count5	weight5	pick6	spawn6	count6	weight6	pick7	spawn7	count7	weight7	pick8	spawn8	count8	weight8
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing_army	17745	1	0	1	1260	"26,3,0"	1	1	1315	"710,26,7,26,13,3,63,0"	1	1	1345	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_NOJUMP	20050	1	0	3	672	"26,1,0"	1	3	673	"26,1,0"	1	1	1262	"26,1,0"	4	1	1317	"710,26,2,26,5,3,63,0"	10	1	1338	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_priest_pack_NOJUMP	20306	0	0	1	1262	"710,26,1,26,2,3,63,0"	1	1	1317	"710,26,2,26,4,3,63,0"	1	1	1338	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_army_NOJUMP	20562	1	0	1	1262	"26,3,0"	1	1	1317	"710,26,7,26,13,3,63,0"	1	1	1338	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit_NOJUMP	20818	1	0	3	675	"26,1,0"	1	3	676	"26,1,0"	1	1	1264	"26,1,0"	4	1	1320	"710,26,2,26,5,3,63,0"	10	1	1341	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit_priest_pack_NOJUMP	21074	0	0	1	1264	"710,26,1,26,2,3,63,0"	1	1	1320	"710,26,2,26,4,3,63,0"	1	1	1341	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit_army_NOJUMP	21330	1	0	1	1264	"26,3,0"	1	1	1320	"710,26,7,26,13,3,63,0"	1	1	1341	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague_NOJUMP	21586	1	0	3	678	"26,1,0"	1	3	679	"26,1,0"	1	1	1266	"26,1,0"	4	1	1322	"710,26,2,26,5,3,63,0"	10	1	1343	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague_priest_pack_NOJUMP	21842	0	0	1	1266	"710,26,1,26,2,3,63,0"	1	1	1322	"710,26,2,26,4,3,63,0"	1	1	1343	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague_army_NOJUMP	22098	1	0	1	1266	"26,3,0"	1	1	1322	"710,26,7,26,13,3,63,0"	1	1	1343	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing_NOJUMP	22354	1	0	3	681	"26,1,0"	1	3	682	"26,1,0"	1	1	1268	"26,1,0"	4	1	1324	"710,26,2,26,5,3,63,0"	10	1	1345	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing_priest_pack_NOJUMP	22610	0	0	1	1268	"710,26,1,26,2,3,63,0"	1	1	1324	"710,26,2,26,4,3,63,0"	1	1	1345	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing_army_NOJUMP	22866	1	0	1	1268	"26,3,0"	1	1	1324	"710,26,7,26,13,3,63,0"	1	1	1345	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_PortcullisHouse	18001	1	0	3	684	"26,1,0"	1	3	685	"26,1,0"	9	3	686	"26,1,0"	12	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PortcullisHouse_big	18257	1	1	1	421	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PortcullisHouse_medium	18513	1	1	1	114	"710,26,1,26,3,3,63,0"	1	1	373	"710,26,1,26,5,3,63,0"	1	1	401	"710,26,1,26,5,3,63,0"	1	1	695	"710,26,1,26,2,3,63,0"	1	3	17	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PortcullisHouse_small	18769	1	1	1	5	"710,26,3,26,6,3,63,0"	1	1	655	"710,26,3,26,6,3,63,0"	1	1	727	"710,26,3,26,6,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Parliament	19025	1	0	3	688	"26,1,0"	1	3	689	"26,1,0"	9	3	690	"26,1,0"	12	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Parliament_big	19281	1	1	1	425	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Parliament_medium	19537	1	1	1	124	"710,26,1,26,3,3,63,0"	1	1	373	"710,26,1,26,5,3,63,0"	1	1	401	"710,26,1,26,5,3,63,0"	1	1	695	"710,26,1,26,2,3,63,0"	1	3	17	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Parliament_small	19793	1	1	1	7	"710,26,3,26,6,3,63,0"	1	1	659	"710,26,3,26,6,3,63,0"	1	1	733	"710,26,3,26,6,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Middlesex	20049	1	0	3	692	"26,1,0"	1	3	693	"26,1,0"	9	3	694	"26,1,0"	12	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Middlesex_big	20305	1	1	1	425	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Middlesex_medium	20561	1	1	1	118	"710,26,1,26,3,3,63,0"	1	1	373	"710,26,1,26,5,3,63,0"	1	1	401	"710,26,1,26,5,3,63,0"	1	1	695	"710,26,1,26,2,3,63,0"	1	3	17	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Middlesex_small	20817	1	1	1	10	"710,26,3,26,6,3,63,0"	1	1	659	"710,26,3,26,6,3,63,0"	1	1	739	"710,26,3,26,6,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Westminister	21073	1	0	3	696	"26,1,0"	3	3	700	"26,1,0"	1	3	701	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_tribe	21329	1	1	3	697	"26,1,0"	2	3	698	"26,1,0"	1	3	699	"26,1,0"	1	3	37	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_tribe_horde	21585	1	1	3	31	"26,1,0"	2	3	27	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_tribe_fiends	21841	1	1	3	659	"26,1,0"	4	3	662	"26,1,0"	3	3	665	"26,1,0"	2	3	668	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_tribe_zombies	22097	1	0	1	816	"26,1,0"	1	3	35	"710,26,3,26,11,3,63,0"	2	1	794	"710,26,2,26,6,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_big	22353	1	1	1	276	"710,26,1,26,3,3,63,0"	1	1	555	"710,26,1,26,3,3,63,0"	1	1	699	"710,26,1,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Westminister_small	22609	1	1	1	1247	"710,26,1,26,2,3,63,0"	1	1	7	"710,26,3,26,6,3,63,0"	1	1	607	"710,26,2,26,5,3,63,0"	1	1	678	"710,26,2,26,4,3,63,0"	1	1	675	"710,26,2,26,4,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Treasury	22865	1	1	3	703	"26,1,0"	1	3	705	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_fiends	25169	1	0	3	704	"26,1,0"	1	3	706	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_fiendchoice	25425	1	1	3	659	"26,1,0"	4	3	662	"26,1,0"	3	3	665	"26,1,0"	2	3	668	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_SMB	25681	1	0	3	706	"26,1,0"	4	3	707	"26,1,0"	3	3	708	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_small	25937	1	1	3	35	"710,26,2,26,9,3,63,0"	1	1	414	"710,26,2,26,9,3,63,0"	1	1	607	"710,26,2,26,9,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_medium	26193	1	1	1	678	"710,26,2,26,4,3,63,0"	1	1	673	"710,26,2,26,6,3,63,0"	1	1	629	"710,26,1,26,4,3,63,0"	2	1	739	"710,26,2,26,5,3,63,0"	1	1	836	"710,26,1,26,4,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Treasury_big	26449	1	1	1	816	"26,1,0"	3	1	703	"710,26,1,26,3,3,63,0"	1	1	555	"710,26,1,26,3,3,63,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Psquare	23121	1	1	3	710	"26,1,0"	1	3	717	"26,1,0"	3	3	712	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_fiends	26705	1	0	3	711	"26,1,0"	1	3	718	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_fiendchoice	26961	1	1	3	659	"26,1,0"	4	3	662	"26,1,0"	3	3	665	"26,1,0"	2	3	668	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_flyingimps	27217	1	0	3	713	"26,1,0"	2	3	718	"26,1,0"	2	3	720	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PSquare_flying_impworld_faction	28497	1	1	3	714	"26,1,0"	4	3	715	"26,1,0"	3	3	716	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PSquare_flying_imps	28753	1	0	1	1211	"26,1,0"	3	1	576	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PSquare_flying_darklings	29009	1	0	1	1213	"26,1,0"	4	1	578	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_PSquare_flying_gremlins	29265	1	0	1	1215	"26,1,0"	5	1	580	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_SMB	27473	1	0	3	718	"26,1,0"	4	3	719	"26,1,0"	3	3	720	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_small	27729	1	1	1	504	"710,26,2,26,4,3,63,0"	1	1	498	"710,26,3,26,5,3,63,0"	1	1	655	"710,26,3,26,5,3,63,0"	1	3	35	"710,26,3,26,7,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_medium	27985	1	1	1	220	"710,26,1,26,3,3,63,0"	1	1	367	"710,26,1,26,4,3,63,0"	1	1	276	"710,26,1,26,2,3,63,0"	1	1	629	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Psquare_big	28241	1	1	1	68	"710,26,1,26,2,3,63,0"	2	1	98	"710,26,1,26,2,3,63,0"	1	1	92	"710,26,1,26,2,3,63,0"	1	1	246	"710,26,1,26,2,3,63,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_AbyssPSquare	24913	1	1	3	722	"26,1,0"	1	3	723	"26,1,0"	1	3	724	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_lotsoffiends	29521	1	0	3	725	"26,1,0"	4	3	726	"26,1,0"	2	3	731	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_mediumfiends	29777	1	0	3	725	"26,1,0"	2	3	726	"26,1,0"	2	3	731	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_fewfiends	30033	1	0	3	725	"26,1,0"	1	3	726	"26,1,0"	3	3	731	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_fiendchoice	30289	1	1	3	671	"26,1,0"	1	3	674	"26,1,0"	1	3	677	"26,1,0"	1	3	680	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_army	30545	1	1	3	727	"26,1,0"	2	3	17	"26,1,0"	1	3	37	"26,1,0"	1	3	31	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_flyingimparmy	30801	1	1	3	728	"26,1,0"	1	3	729	"26,1,0"	2	3	730	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_flying_imps	31057	1	0	1	1211	"26,1,0"	3	1	1227	"26,1,0"	3	1	576	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_flying_darklings	31313	1	0	1	1213	"26,1,0"	4	1	1229	"26,1,0"	4	1	578	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_flying_gremlins	16722	1	0	1	1215	"26,1,0"	5	1	1231	"26,1,0"	5	1	580	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_AbyssPSquare_flavor	16978	1	1	1	80	"26,1,0"	1	1	551	"710,26,1,26,5,3,63,0"	1	1	591	"26,1,0"	1	1	619	"710,26,1,26,4,3,63,0"	1	1	675	"710,26,2,26,6,3,63,0"	1	1	699	"710,26,1,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_BromptonCemetary	17234	1	1	3	733	"26,1,0"	1	3	734	"26,1,0"	1	3	735	"26,1,0"	1	3	561	"26,1,0"	3	3	104	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_lotsoffiends	17490	1	0	3	736	"26,1,0"	4	3	737	"26,1,0"	2	3	742	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_mediumfiends	17746	1	0	3	736	"26,1,0"	2	3	737	"26,1,0"	2	3	742	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_fewfiends	18002	1	0	3	736	"26,1,0"	1	3	737	"26,1,0"	3	3	742	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_fiendchoice	18258	1	1	3	659	"26,1,0"	1	3	662	"26,1,0"	1	3	665	"26,1,0"	1	3	668	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_army	18514	1	1	3	738	"26,1,0"	2	3	17	"26,1,0"	1	3	37	"26,1,0"	1	3	31	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_flyingimparmy	18770	1	1	3	739	"26,1,0"	1	3	740	"26,1,0"	2	3	741	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_flying_imps	19026	1	0	1	1211	"26,1,0"	3	1	1227	"26,1,0"	3	1	576	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_flying_darklings	19282	1	0	1	1213	"26,1,0"	4	1	1229	"26,1,0"	4	1	578	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_flying_gremlins	19538	1	0	1	1215	"26,1,0"	5	1	1231	"26,1,0"	5	1	580	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BromptonCemetary_flavor	19794	1	1	1	80	"26,1,0"	1	1	551	"710,26,1,26,5,3,63,0"	1	1	591	"26,1,0"	1	1	619	"710,26,1,26,4,3,63,0"	1	1	675	"710,26,2,26,6,3,63,0"	1	1	699	"710,26,1,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0
