name	code	undefined1	rowCollection	order	debug	randomAppearanceGroups1	randomAppearanceGroups2	randomAppearanceGroups3	randomAppearanceGroups4	randomAppearanceGroups5	randomAppearanceGroups6	randomAppearanceGroups7	randomAppearanceGroups8	randomAppearanceGroups9	randomAppearanceGroups10	layerSet1	layerSet2	layerSet3	layerSet4	layerSet5	modelGroup	textureSetGroup	blendOp	blendOpTemplar	blendOpCabalist	blendOpHunter	blendOpAdventurer	offHandlayer	undefined2	attachType	attachName	undefined5	attachBone	hasBoneIndex	boneIndex	state
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_lolli	20038	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	15	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	21	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	18	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	34	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	32	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	29	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3023	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_goodall	20294	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	21	-1	-1	0	0		-1		0	0	-1
	0	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3024	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_hatton	20550	0	3025	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	14	16	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3025	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3025	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3025	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3025	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_arlo	13895	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3071	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_guard_oxford	13383	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	16	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3069	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	47	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_patrol_oxford	13639	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	16	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	32	-1	-1	0	0		-1		0	0	-1
	0	0	3070	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_clive	20806	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3026	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_sarah	21062	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	34	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	32	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	29	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3027	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_rorke	29251	0	3028	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3028	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3028	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	16	-1	-1	0	0		-1		0	0	-1
	0	0	3028	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3028	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	-1	30	-1	-1	0	0		-1		0	0	-1
npc_suit_stewart	21318	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3030	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_pratch	21574	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3031	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_tiberius	21830	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3032	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_maggie	22086	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	15	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	21	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	18	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	34	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	32	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	29	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3033	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	63	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_claire	22342	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	18	20	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	18	20	-1	-1	-1	32	-1	-1	0	0		-1		0	0	-1
	0	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	18	20	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	3034	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	18	20	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
npc_suit_guard_temple	14151	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	16	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3072	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	41	43	-1	46	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_patrol_temple	14407	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	16	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	32	-1	-1	0	0		-1		0	0	-1
	0	0	3073	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	41	43	-1	-1	-1	46	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_wilde	22598	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3035	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_joy	22854	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3036	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_alay_penn	12354	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	34	36	-1	-1	47	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	-1	36	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	35	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	16	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3038	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_nasim	18242	0	3039	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	19	-1	-1	-1	11	-1	-1	0	0		-1		0	0	-1
	0	0	3039	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	19	-1	-1	-1	20	-1	-1	0	0		-1		0	0	-1
